,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
1820,7,31,1.0,1,2,1.0,0.4,2.0,0.5,0.0,0.0,-0.44
1821,4,28,1.0,1,2,0.0,-0.3,2.0,0.0,1.0,0.0,0.04
1822,7,27,0.0,1,0,0.0,-0.4,-2.0,-0.5,0.0,0.0,-0.52
1823,7,23,0.0,1,0,0.0,1.4,0.0,3.75,0.0,0.0,-0.28
1824,8,14,0.0,1,2,1.0,-0.5,1.0,-0.75,1.0,0.0,0.8
1825,7,3,1.0,1,2,0.0,0.2,0.0,0.25,0.0,0.0,-0.44
1826,5,11,0.0,0,0,0.0,0.7,-2.0,2.25,0.0,0.0,0.36
1827,7,33,1.0,1,2,1.0,-0.3,0.0,-0.75,0.0,0.0,-0.32
1828,7,16,0.0,1,2,0.0,-0.2,0.0,-0.5,0.0,0.0,-0.16
1829,5,18,0.0,0,2,0.0,0.6,1.0,1.25,0.0,0.0,0.4
1830,0,11,0.0,1,0,0.0,0.3,2.0,1.0,0.0,0.0,1.0
1831,4,6,1.0,1,0,0.0,1.1,0.0,-0.25,0.0,0.0,0.0
1832,8,31,1.0,1,0,0.0,0.5,2.0,1.0,0.0,0.0,1.2
1833,5,8,1.0,1,0,1.0,1.1,-2.0,-0.5,0.0,0.0,0.56
1834,2,11,1.0,0,0,0.0,1.1,0.0,0.0,0.0,0.0,-0.36
1835,7,11,0.0,1,2,1.0,1.4,0.0,-0.75,1.0,0.0,-0.36
1836,2,20,1.0,0,2,0.0,-0.3,2.0,0.0,0.0,0.0,-0.04
1837,4,11,0.0,0,0,0.0,-0.3,-1.0,0.25,1.0,0.0,-0.16
1838,5,23,0.0,1,0,0.0,-0.4,-1.0,-0.25,0.0,0.0,0.32
1839,7,17,1.0,0,2,0.0,0.3,2.0,-0.5,1.0,0.0,-0.4
1840,4,31,0.0,0,0,0.0,-0.8,0.0,-1.0,1.0,0.0,-0.32
1841,0,14,0.0,1,0,1.0,-0.4,-2.0,-0.5,1.0,0.0,1.12
1842,0,15,0.0,1,2,0.0,0.1,1.0,-0.5,1.0,0.0,0.96
1843,5,11,0.0,1,0,1.0,0.3,-1.0,0.75,0.0,0.0,0.24
1844,7,31,0.0,1,2,0.0,-0.2,0.0,-0.75,1.0,0.0,-0.6
1845,7,8,0.0,1,2,1.0,-0.2,1.0,0.25,0.0,0.0,-0.32
1846,8,11,0.0,1,2,0.0,1.3,1.0,0.25,0.0,0.0,0.84
1847,7,0,1.0,1,2,0.0,0.6,-2.0,-0.25,0.0,0.0,-0.44
1848,2,18,0.0,1,2,0.0,-0.3,0.0,0.25,1.0,0.0,-0.36
1849,4,19,1.0,0,2,0.0,0.2,1.0,0.5,0.0,0.0,0.12
1850,0,6,1.0,1,0,2.0,-0.2,0.0,-0.5,1.0,0.0,1.08
1851,7,12,1.0,1,2,0.0,-0.2,0.0,0.5,0.0,0.0,-0.32
1852,4,11,1.0,1,0,0.0,2.6,2.0,0.5,1.0,0.0,0.16
1853,7,11,0.0,1,0,2.0,-0.3,-2.0,0.0,0.0,0.0,-0.48
1854,5,11,1.0,1,2,1.0,1.2,-2.0,1.75,0.0,0.0,0.36
1855,2,4,0.0,1,0,0.0,-0.3,2.0,-0.25,1.0,0.0,-0.24
1856,7,30,0.0,0,0,0.0,-0.3,-2.0,0.25,0.0,0.0,-0.6
1857,4,18,0.0,0,0,0.0,0.1,2.0,0.25,0.0,0.0,0.04
1858,4,14,0.5,0,0,0.0,-0.7,2.0,0.0,1.0,0.0,-0.04
1859,7,24,0.0,1,0,1.0,0.5,1.0,1.5,0.0,0.0,-0.28
1860,7,19,0.0,1,2,1.0,-0.5,0.0,-0.75,0.0,0.0,-0.56
1861,8,14,0.0,1,2,0.0,-0.7,0.0,-1.0,0.0,0.0,0.92
1862,7,33,1.0,0,2,0.0,-0.5,-2.0,-0.25,0.0,1.0,-0.6
1863,4,31,1.0,1,0,0.0,0.2,1.0,-0.5,1.0,0.0,-0.08
1864,4,23,0.0,1,0,0.0,-0.3,-2.0,-0.5,0.0,0.0,-0.12
1865,7,31,0.0,0,0,0.0,-0.8,1.0,-0.5,0.0,0.0,-0.48
1866,5,11,0.0,0,2,0.0,0.2,2.0,0.0,0.0,0.0,0.56
1867,3,11,0.0,1,2,0.0,2.2,-2.0,2.25,0.0,0.0,-0.04
1868,5,32,1.0,1,0,0.0,-0.1,-2.0,0.5,0.0,0.0,0.56
1869,4,11,0.0,1,2,0.0,0.1,0.0,0.5,0.0,0.0,-0.04
1870,4,11,1.0,0,2,1.0,0.2,1.0,0.25,0.0,0.0,0.2
1871,7,24,0.0,1,2,0.0,0.0,-2.0,-0.5,0.0,0.0,-0.4
1872,8,26,0.0,1,0,0.0,1.3,0.0,2.75,0.0,0.0,0.64
1873,0,14,1.0,0,0,1.0,-0.3,0.0,-1.0,1.0,0.0,1.04
1874,4,6,0.0,0,2,0.0,0.6,0.0,0.75,1.0,1.0,1.48
1875,8,11,1.0,1,0,0.0,0.2,1.0,-0.25,1.0,0.0,0.68
1876,7,31,1.0,0,2,0.0,1.0,0.0,2.5,0.0,0.0,-0.52
1877,8,11,0.0,1,0,0.0,0.5,-1.0,1.75,0.0,0.0,0.76
1878,4,30,0.0,0,2,0.0,0.0,1.0,0.5,0.0,0.0,-0.12
1879,7,27,0.0,1,2,0.0,-0.3,0.0,0.0,0.0,0.0,-0.44
1880,7,4,1.0,1,0,0.0,0.6,1.0,2.25,0.0,0.0,-0.28
1881,4,6,0.0,0,0,0.0,0.0,2.0,1.0,1.0,0.0,1.48
1882,4,4,0.0,1,2,0.0,-0.3,2.0,-0.75,1.0,0.0,0.04
1883,7,4,0.0,1,0,0.0,0.9,-2.0,0.0,0.0,0.0,-0.28
1884,7,11,0.0,1,0,0.0,-0.4,0.0,-0.75,0.0,0.0,-0.32
1885,0,20,1.0,1,0,0.0,-0.1,0.0,-0.75,1.0,0.0,0.84
1886,2,4,0.0,0,0,0.0,-0.8,-2.0,-0.75,0.0,0.0,-0.32
1887,8,4,0.0,0,2,0.0,-0.6,-1.0,-0.75,0.0,0.0,0.96
1888,7,0,0.0,1,0,0.0,-0.4,2.0,0.25,1.0,0.0,-0.44
1889,2,11,0.0,0,2,0.0,1.9,0.0,3.25,0.0,0.0,-0.44
1890,0,14,1.0,1,0,0.0,-0.1,-1.0,0.25,0.0,0.0,1.24
1891,7,24,0.0,1,0,1.0,-0.1,-2.0,-0.25,0.0,0.0,-0.48
1892,8,19,0.5,1,2,0.0,-0.8,0.0,-0.25,1.0,0.0,0.76
1893,5,28,1.0,1,2,0.0,0.1,1.0,-0.5,0.0,0.0,0.12
1894,5,11,1.0,1,2,1.0,0.1,2.0,-0.75,1.0,0.0,0.32
1895,4,11,0.0,0,2,0.0,0.5,0.0,2.0,1.0,0.0,-0.36
1896,4,11,1.0,1,2,1.0,2.0,1.0,0.5,1.0,0.0,-0.08
1897,5,11,0.0,0,0,0.0,-0.7,0.0,-0.25,0.0,0.0,0.48
1898,7,11,0.0,0,2,1.0,-0.5,1.0,0.5,0.0,0.0,-0.24
1899,7,11,0.0,1,0,0.0,-0.3,1.0,-0.25,1.0,0.0,-0.32
1900,5,11,0.0,0,0,0.0,2.2,0.0,0.0,0.0,0.0,0.48
1901,8,18,0.0,1,0,1.0,0.1,1.0,-0.5,1.0,0.0,0.8
1902,4,18,0.0,0,2,0.0,-0.2,2.0,0.5,1.0,0.0,-0.16
1903,7,31,1.0,0,0,0.0,0.6,2.0,0.5,1.0,0.0,-0.52
1904,7,31,1.0,1,0,0.0,2.0,0.0,0.25,0.0,0.0,1.56
1905,7,11,0.0,1,0,0.0,2.1,0.0,-0.25,1.0,0.0,-0.24
1906,1,11,0.0,0,0,1.0,-0.6,0.0,-0.5,0.0,0.0,0.08
1907,4,11,0.5,0,2,0.0,-1.0,0.0,-0.75,1.0,0.0,0.0
1908,7,20,1.0,1,2,0.0,0.4,-1.0,1.25,0.0,0.0,-0.2
1909,0,14,0.0,0,0,1.0,-0.6,0.0,-1.0,1.0,0.0,0.96
1910,2,14,1.0,1,0,0.0,0.7,0.0,1.5,0.0,0.0,-0.4
1911,5,11,0.0,0,2,0.0,-1.0,0.0,-1.0,0.0,0.0,0.32
1912,0,31,0.0,1,2,0.0,-0.3,2.0,0.0,1.0,0.0,0.92
1913,7,31,1.0,1,2,0.0,2.0,-2.0,3.5,0.0,0.0,-0.48
1914,8,1,1.0,1,0,1.0,-0.1,0.0,-0.25,1.0,1.0,0.68
1915,4,20,0.0,1,0,0.0,-0.2,2.0,0.0,0.0,0.0,-0.04
1916,1,18,0.0,1,0,0.0,0.5,0.0,-0.25,0.0,0.0,-0.04
1917,8,11,1.0,1,2,0.0,0.5,1.0,-0.5,0.0,0.0,0.8
1918,7,2,0.0,1,0,1.0,-0.2,-2.0,-0.25,0.0,0.0,-0.44
1919,4,11,0.0,0,0,0.0,-0.7,2.0,-0.75,0.0,0.0,-0.12
1920,1,4,0.0,1,2,0.0,-0.2,0.0,0.75,0.0,0.0,-0.16
1921,8,16,1.0,0,0,0.0,0.3,1.0,-0.5,0.0,0.0,0.6
1922,4,2,0.0,1,2,0.0,-0.2,2.0,-0.5,1.0,0.0,-0.08
1923,5,4,1.0,1,2,0.0,-0.1,0.0,0.25,0.0,0.0,0.4
1924,8,17,1.0,0,0,0.0,0.0,1.0,-0.5,1.0,1.0,0.76
1925,5,15,1.0,0,2,0.0,0.4,1.0,-0.25,1.0,0.0,0.44
1926,5,28,1.0,1,0,0.0,0.8,2.0,1.0,1.0,0.0,0.44
1927,7,24,0.0,1,2,1.0,-0.7,0.0,-0.5,0.0,0.0,-0.6
1928,0,18,0.0,1,0,1.0,0.0,0.0,0.25,0.0,0.0,0.96
1929,7,11,0.0,0,2,0.0,2.0,1.0,2.0,0.0,0.0,-0.6
1930,8,11,1.0,0,0,0.0,2.2,-2.0,3.0,0.0,0.0,0.68
1931,5,14,0.0,1,2,0.0,-0.1,-1.0,0.25,1.0,0.0,0.4
1932,4,32,0.0,0,0,0.0,-0.1,-1.0,0.5,0.0,0.0,-0.12
1933,5,11,1.0,0,1,0.0,0.4,0.0,0.5,1.0,0.0,0.36
1934,4,6,0.0,0,2,0.0,0.3,-1.0,1.25,0.0,0.0,0.08
1935,7,17,0.0,0,0,0.0,-0.5,0.0,-0.75,1.0,0.0,1.08
1936,8,11,0.0,1,2,0.0,-0.7,-1.0,-0.75,0.0,0.0,0.76
1937,8,11,1.0,1,0,0.0,1.1,0.0,2.0,0.0,0.0,0.8
1938,7,23,0.0,1,0,0.0,-0.9,0.0,-1.0,0.0,0.0,-0.4
1939,7,18,0.0,1,0,3.0,0.2,0.0,0.25,0.0,0.0,-0.36
1940,7,23,0.0,0,0,0.0,0.1,-1.0,0.0,0.0,0.0,-0.6
1941,2,18,0.0,0,0,0.0,-0.4,-1.0,0.0,0.0,0.0,-0.4
1942,4,24,0.0,0,0,0.0,-0.2,0.0,-0.25,0.0,0.0,0.08
1943,2,25,0.0,0,0,0.0,-0.3,0.0,0.25,1.0,0.0,-0.24
1944,5,14,0.0,1,0,6.0,-0.2,0.0,-0.25,0.0,0.0,0.36
1945,5,11,1.0,0,2,0.0,1.7,1.0,2.5,0.0,0.0,0.4
1946,0,11,1.0,1,0,0.0,2.0,0.0,3.0,1.0,0.0,0.84
1947,1,10,0.0,1,2,1.0,-0.2,1.0,0.75,0.0,0.0,0.0
1948,4,11,1.0,0,2,0.0,1.0,2.0,2.5,0.0,0.0,0.28
1949,0,31,0.0,1,0,0.0,0.8,2.0,1.5,1.0,0.0,0.96
1950,4,11,0.5,0,2,0.0,-0.7,1.0,-0.5,0.0,0.0,0.0
1951,4,6,0.0,1,2,1.0,-0.1,0.0,0.0,0.0,0.0,0.0
1952,0,4,0.0,1,0,1.0,-0.1,0.0,0.0,1.0,0.0,0.68
1953,2,4,0.0,1,0,1.0,-0.8,0.0,-1.0,0.0,0.0,-0.44
1954,4,7,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04
1955,7,33,0.0,1,0,0.0,0.6,-2.0,0.5,0.0,0.0,-0.28
1956,7,4,1.0,1,2,0.0,0.9,2.0,0.0,0.0,0.0,-0.56
1957,5,18,0.0,0,2,1.0,-0.7,0.0,-0.25,0.0,0.0,0.44
1958,8,5,1.0,1,2,0.0,1.1,0.0,0.25,1.0,0.0,0.84
1959,1,4,0.0,1,2,0.0,-0.2,-2.0,-0.5,0.0,0.0,0.36
1960,7,30,0.0,0,0,0.0,0.6,1.0,-0.75,1.0,0.0,-0.32
1961,4,31,0.0,1,0,1.0,0.9,1.0,0.25,0.0,0.0,-0.08
1962,0,14,0.0,1,0,0.0,-0.6,-1.0,-0.5,1.0,0.0,0.96
1963,1,10,0.0,1,2,0.0,0.1,2.0,1.75,0.0,0.0,-0.04
1964,4,11,0.0,0,2,0.0,0.6,0.0,0.25,0.0,0.0,0.08
1965,0,13,0.0,1,0,0.0,-0.1,0.0,-0.25,0.0,0.0,1.04
1966,7,4,0.0,0,2,0.0,0.3,2.0,0.5,1.0,0.0,-0.36
1967,6,14,0.0,1,2,0.0,-0.3,0.0,-1.0,0.0,0.0,1.08
1968,1,11,0.0,1,0,0.0,0.2,2.0,0.5,1.0,0.0,-0.08
1969,7,0,1.0,1,0,0.0,1.1,2.0,0.0,0.0,0.0,-0.24
1970,4,31,0.0,1,0,0.0,2.2,2.0,0.5,1.0,0.0,-0.04
1971,0,11,0.0,1,2,0.0,-0.2,2.0,0.0,0.0,0.0,0.84
1972,5,19,0.0,1,2,0.0,-0.2,2.0,0.5,1.0,0.0,0.44
1973,7,20,0.0,1,2,1.0,0.3,-2.0,-0.5,0.0,0.0,-0.44
1974,7,31,0.0,1,2,0.0,1.0,2.0,-0.5,0.0,0.0,-0.24
1975,4,31,0.0,1,0,0.0,0.4,2.0,1.0,0.0,0.0,-0.12
1976,0,28,1.0,1,2,0.0,0.8,0.0,-1.0,1.0,0.0,0.92
1977,7,11,0.0,1,2,0.0,-0.5,0.0,-1.0,1.0,0.0,-0.2
1978,7,12,0.0,1,0,0.0,0.1,1.0,1.25,1.0,0.0,0.2
1979,1,31,0.0,1,2,0.0,-0.1,2.0,0.0,0.0,0.0,0.0
1980,4,3,0.0,1,2,0.0,-0.3,0.0,-0.75,0.0,0.0,0.0
1981,0,14,0.0,1,0,3.0,-0.8,1.0,-0.5,0.0,0.0,0.88
1982,7,19,0.0,1,0,0.0,-0.3,0.0,-1.0,1.0,0.0,-0.52
1983,8,21,0.0,1,2,0.0,-0.8,1.0,-0.75,1.0,0.0,0.8
1984,4,28,0.0,0,0,0.0,0.7,0.0,0.5,1.0,0.0,-0.16
1985,7,25,0.0,0,0,0.0,-0.6,2.0,0.0,0.0,0.0,-0.36
1986,7,14,0.0,0,0,1.0,0.3,0.0,-0.25,1.0,0.0,-0.44
1987,7,19,0.0,1,0,1.0,-0.9,1.0,-0.75,0.0,0.0,-0.52
1988,0,22,0.0,1,2,0.0,-0.3,-2.0,0.0,0.0,0.0,1.08
1989,5,11,0.0,0,1,0.0,0.0,2.0,0.25,1.0,0.0,0.4
1990,8,11,1.0,0,2,0.0,2.5,0.0,-0.75,0.0,0.0,0.92
1991,7,14,0.0,1,0,3.0,-0.6,2.0,-0.5,0.0,0.0,-0.48
1992,7,0,1.0,1,2,1.0,-0.3,0.0,-0.5,1.0,0.0,-0.6
1993,5,11,1.0,1,0,0.0,1.8,2.0,1.0,0.0,0.0,0.6
1994,7,15,0.0,1,0,0.0,0.1,2.0,-0.5,0.0,0.0,-0.48
1995,7,25,0.0,1,2,0.0,-0.6,2.0,-0.75,1.0,0.0,-0.4
1996,7,14,0.0,1,0,3.0,-0.8,1.0,-0.5,0.0,0.0,-0.48
1997,7,30,0.0,1,0,0.0,-0.6,-1.0,-0.75,0.0,0.0,-0.32
1998,4,18,0.0,1,2,0.0,-0.5,-2.0,-0.25,0.0,0.0,0.12
1999,1,18,0.0,0,0,0.0,-0.8,0.0,-0.75,0.0,0.0,-0.08
2000,2,31,1.0,1,0,0.0,0.9,0.0,0.25,0.0,0.0,-0.56
2001,4,18,0.0,1,0,0.0,0.8,1.0,0.75,0.0,0.0,0.0
2002,4,21,0.0,1,0,0.0,-0.6,0.0,-0.25,0.0,0.0,-0.2
2003,7,1,1.0,1,0,1.0,0.4,-2.0,0.25,0.0,0.0,-0.32
2004,8,31,0.0,1,0,0.0,0.7,-2.0,1.0,0.0,0.0,0.84
2005,4,28,0.0,1,0,0.0,0.1,1.0,1.0,0.0,0.0,-0.12
2006,4,11,0.0,0,0,0.0,2.4,2.0,3.25,1.0,0.0,-0.04
2007,7,11,0.0,1,2,0.0,-0.9,0.0,-1.0,1.0,0.0,-0.64
2008,8,17,0.0,0,2,1.0,-0.3,-2.0,-0.75,0.0,0.0,0.76
2009,2,11,0.0,0,2,0.0,-0.2,-1.0,-0.5,0.0,0.0,-0.6
2010,5,14,0.0,1,0,1.0,0.4,0.0,0.0,0.0,0.0,0.36
2011,8,11,0.0,1,0,2.0,-0.2,-1.0,-0.5,1.0,0.0,0.72
2012,0,31,1.0,1,0,1.0,-0.1,0.0,0.25,0.0,0.0,0.84
2013,5,11,0.0,1,2,0.0,0.7,0.0,1.75,0.0,0.0,0.32
2014,4,11,0.0,1,2,0.0,-0.2,-1.0,-0.5,0.0,0.0,-0.04
2015,5,14,1.0,1,2,0.0,1.3,0.0,3.25,0.0,0.0,0.4
2016,5,20,1.0,0,2,2.0,0.0,0.0,-0.25,0.0,0.0,0.36
2017,4,7,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,-0.12
2018,4,6,0.0,1,0,0.0,1.4,0.0,3.5,0.0,0.0,0.0
2019,3,31,0.5,1,2,0.0,-0.7,0.0,-1.0,1.0,0.0,-0.08
2020,5,15,0.0,1,2,0.0,0.0,-1.0,1.0,0.0,0.0,0.44
2021,8,29,0.0,1,2,0.0,0.9,-1.0,1.5,0.0,0.0,0.8
2022,7,28,0.0,1,0,0.0,0.2,-1.0,0.0,1.0,0.0,-0.32
2023,0,14,1.0,1,0,0.0,0.6,2.0,0.0,1.0,0.0,1.12
2024,5,11,0.0,1,0,0.0,-0.5,1.0,0.0,0.0,0.0,0.32
2025,7,31,0.0,1,2,0.0,0.3,2.0,0.0,1.0,0.0,-0.4
2026,8,4,0.0,1,2,0.0,0.5,2.0,1.0,1.0,0.0,0.68
2027,5,11,0.0,1,0,0.0,0.4,2.0,1.25,1.0,0.0,0.32
2028,4,32,0.0,1,2,0.0,-0.2,2.0,0.0,0.0,0.0,0.12
2029,3,4,0.0,1,2,0.0,0.0,0.0,0.25,0.0,0.0,-0.04
2030,0,21,0.0,1,2,0.0,-0.3,1.0,-0.5,1.0,0.0,0.92
2031,5,6,1.0,1,0,0.0,0.8,1.0,-0.75,1.0,0.0,0.72
2032,6,11,0.0,1,2,0.0,1.0,1.0,-0.5,1.0,0.0,1.08
2033,7,29,1.0,1,0,0.0,0.3,-2.0,-0.25,0.0,0.0,-0.44
2034,8,11,1.0,1,0,1.0,-0.3,1.0,0.0,0.0,0.0,0.76
2035,7,11,0.0,1,0,0.0,0.3,-1.0,0.5,1.0,0.0,-0.52
2036,4,6,0.0,1,0,1.0,-0.1,1.0,-0.5,1.0,0.0,0.0
2037,2,30,0.0,0,0,0.0,-0.9,0.0,-1.0,0.0,0.0,-0.48
2038,7,26,1.0,1,0,1.0,0.6,0.0,-0.5,0.0,0.0,-0.48
2039,8,31,0.0,1,0,0.0,-0.9,1.0,-1.0,0.0,0.0,0.76
2040,8,31,0.0,1,2,0.0,-0.5,0.0,-1.0,1.0,0.0,0.92
2041,7,31,0.0,1,0,1.0,0.1,-2.0,-0.5,0.0,0.0,-0.32
2042,4,14,0.5,0,0,0.0,-0.9,2.0,-0.75,0.0,0.0,0.0
2043,5,10,0.0,1,0,0.0,0.6,1.0,-0.5,1.0,0.0,0.4
2044,4,15,1.0,1,0,2.0,0.6,0.0,0.5,0.0,0.0,0.08
2045,7,11,0.0,0,2,0.0,-0.8,0.0,-0.75,1.0,0.0,-0.36
2046,3,11,0.0,1,2,0.0,2.6,1.0,1.75,0.0,0.0,0.0
2047,5,18,0.0,1,0,0.0,0.0,0.0,0.5,1.0,0.0,0.4
2048,4,14,0.0,0,0,0.0,-0.7,1.0,-0.5,0.0,0.0,-0.04
2049,7,31,0.0,1,2,1.0,-0.1,2.0,0.75,0.0,0.0,-0.44
2050,7,22,0.0,1,2,0.0,0.7,-2.0,-0.75,0.0,0.0,-0.28
2051,7,21,0.0,1,0,0.0,0.1,0.0,0.0,0.0,0.0,-0.28
2052,4,20,0.0,1,0,0.0,0.1,1.0,0.25,0.0,0.0,-0.12
2053,7,23,0.0,1,2,1.0,0.5,0.0,1.25,0.0,0.0,-0.36
2054,5,19,1.0,1,2,0.0,1.0,0.0,1.75,0.0,0.0,0.56
2055,8,11,0.0,1,0,1.0,0.6,-2.0,1.25,0.0,0.0,0.8
2056,7,10,1.0,1,0,0.0,0.4,-2.0,-0.5,0.0,0.0,-0.48
2057,7,31,1.0,1,2,0.0,0.3,2.0,0.5,1.0,0.0,-0.44
2058,7,28,0.0,1,2,2.0,-0.8,0.0,-0.75,1.0,0.0,-0.4
2059,3,11,0.0,1,0,0.0,-0.6,0.0,-1.0,1.0,0.0,0.04
2060,7,6,0.0,1,0,0.0,-0.3,-1.0,0.5,0.0,0.0,-0.16
2061,3,6,0.0,1,2,0.0,0.7,0.0,-0.5,0.0,0.0,0.12
2062,7,20,1.0,0,0,0.0,0.1,0.0,-0.5,0.0,0.0,-0.44
2063,4,18,0.0,0,2,0.0,1.0,0.0,2.5,0.0,0.0,0.04
2064,7,7,1.0,1,2,1.0,0.0,-1.0,0.0,0.0,0.0,-0.4
2065,2,19,0.0,0,2,0.0,-0.1,0.0,0.75,1.0,0.0,-0.36
2066,6,28,1.0,1,2,1.0,0.0,1.0,0.75,0.0,1.0,1.08
2067,0,14,0.0,1,0,0.0,1.0,0.0,3.25,0.0,0.0,0.88
2068,7,11,1.0,0,2,1.0,0.4,-2.0,1.0,0.0,0.0,-0.28
2069,0,31,0.0,1,2,0.0,0.7,0.0,1.25,1.0,0.0,0.96
2070,5,8,0.0,0,2,1.0,-0.6,0.0,-0.5,0.0,0.0,0.4
2071,0,16,1.0,1,0,0.0,0.6,-1.0,1.25,0.0,0.0,1.04
2072,7,20,0.0,1,0,1.0,-0.3,2.0,-0.75,1.0,0.0,-0.44
2073,7,11,1.0,0,0,0.0,1.1,-2.0,2.25,0.0,0.0,-0.4
2074,0,10,0.0,1,2,0.0,0.3,1.0,0.75,0.0,0.0,0.92
2075,0,14,1.0,1,2,0.0,0.2,0.0,0.75,0.0,0.0,1.0
2076,0,4,1.0,0,2,0.0,-0.1,0.0,-0.5,0.0,0.0,1.08
2077,0,11,0.0,1,2,0.0,-0.8,0.0,-1.0,0.0,0.0,1.28
2078,7,28,0.0,1,2,0.0,-0.3,2.0,0.0,0.0,0.0,-0.44
2079,5,11,0.0,0,2,0.0,-0.5,0.0,-0.5,0.0,0.0,0.48
2080,4,15,1.0,1,0,0.0,0.8,2.0,-0.25,1.0,0.0,-0.2
2081,0,14,0.0,1,2,1.0,-0.3,1.0,-0.75,0.0,0.0,0.88
2082,8,3,0.0,0,0,0.0,-0.5,0.0,-0.75,0.0,0.0,0.72
2083,4,4,1.0,1,2,1.0,0.2,2.0,0.25,1.0,1.0,1.44
2084,5,6,1.0,1,0,0.0,0.1,1.0,-0.75,1.0,0.0,0.48
2085,2,31,1.0,0,0,0.0,0.6,2.0,0.25,0.0,0.0,-0.36
2086,8,11,1.0,1,0,0.0,0.7,-2.0,1.25,0.0,0.0,0.68
2087,0,25,0.0,0,2,0.0,-0.4,2.0,-0.75,0.0,0.0,1.0
2088,8,14,0.0,1,2,1.0,-0.3,1.0,0.25,1.0,0.0,0.72
2089,4,19,0.0,1,2,0.0,0.1,0.0,0.5,0.0,0.0,-0.04
2090,7,2,0.0,1,2,0.0,0.7,-2.0,0.0,0.0,0.0,-0.36
2091,4,7,1.0,0,0,0.0,0.3,0.0,0.25,0.0,0.0,-0.2
2092,7,14,0.0,0,2,0.0,-0.5,2.0,-0.5,1.0,0.0,-0.44
2093,4,14,1.0,0,2,0.0,1.7,2.0,1.0,1.0,0.0,0.0
2094,8,5,1.0,0,2,0.0,0.5,1.0,1.25,0.0,0.0,0.84
2095,7,21,0.0,1,2,2.0,-0.6,0.0,-1.0,1.0,1.0,-0.44
2096,8,11,1.0,0,0,0.0,2.3,-2.0,1.75,1.0,0.0,0.92
2097,4,11,0.0,0,0,1.0,0.6,2.0,1.75,1.0,0.0,-0.04
2098,4,6,1.0,1,0,0.0,1.6,0.0,1.0,0.0,0.0,0.12
2099,6,4,1.0,1,0,0.0,0.1,1.0,0.0,1.0,0.0,1.04
2100,4,10,0.0,0,2,0.0,0.0,1.0,0.25,0.0,0.0,-0.04
2101,7,20,0.0,1,0,0.0,0.1,2.0,1.25,0.0,0.0,-0.2
2102,2,11,1.0,1,0,0.0,2.5,0.0,2.5,0.0,0.0,-0.2
2103,7,27,0.0,1,2,0.0,-0.6,0.0,-0.25,0.0,0.0,-0.44
2104,4,24,0.0,1,2,0.0,-0.1,0.0,0.0,1.0,0.0,0.08
2105,5,31,0.0,1,0,0.0,0.0,0.0,1.25,0.0,0.0,0.32
2106,4,14,0.0,1,0,0.0,-0.5,2.0,-0.5,1.0,0.0,0.08
2107,5,5,0.0,1,0,0.0,0.0,1.0,0.25,0.0,0.0,0.28
2108,4,5,0.0,1,0,0.0,0.0,0.0,0.25,1.0,0.0,-0.12
2109,7,10,0.0,1,0,0.0,0.1,0.0,-0.25,0.0,0.0,-0.56
2110,7,18,0.0,1,0,0.0,1.3,0.0,-0.5,1.0,0.0,-0.4
2111,4,6,0.0,1,2,0.0,-0.3,1.0,-0.5,1.0,0.0,0.0
2112,5,32,1.0,0,0,0.0,0.6,-2.0,1.0,0.0,0.0,0.24
2113,1,23,0.0,1,2,0.0,-0.5,0.0,0.5,1.0,0.0,-0.12
2114,4,15,1.0,0,0,0.0,0.5,2.0,1.25,1.0,0.0,0.08
2115,7,10,0.0,1,0,0.0,0.0,1.0,0.5,0.0,0.0,-0.52
2116,8,11,1.0,0,2,0.0,0.0,2.0,1.25,1.0,0.0,0.92
2117,8,11,0.5,1,0,0.0,-0.8,2.0,-0.75,1.0,0.0,0.92
2118,4,3,0.0,1,2,0.0,0.2,1.0,-0.75,0.0,0.0,0.16
2119,0,18,0.0,1,0,0.0,0.2,-2.0,1.25,0.0,0.0,1.16
2120,4,4,0.0,0,0,1.0,0.7,0.0,-0.75,1.0,0.0,1.4
2121,4,15,0.0,0,2,1.0,-0.1,1.0,0.75,1.0,0.0,-0.16
2122,2,31,0.0,1,0,0.0,-0.4,0.0,0.0,1.0,1.0,-0.32
2123,7,14,0.0,1,0,0.0,-0.7,2.0,-0.25,0.0,0.0,-0.56
2124,5,11,0.0,1,0,1.0,0.4,0.0,1.0,0.0,0.0,0.4
2125,4,14,0.0,1,0,0.0,1.9,0.0,3.5,0.0,0.0,-0.08
2126,0,6,0.0,1,0,1.0,0.3,1.0,0.75,1.0,0.0,0.76
2127,8,31,0.0,1,0,0.0,-0.1,1.0,-0.5,1.0,0.0,0.92
2128,7,25,0.0,1,0,0.0,0.1,2.0,1.0,0.0,0.0,-0.36
2129,7,18,0.0,1,0,0.0,-0.2,-1.0,0.0,0.0,0.0,-0.48
2130,7,12,1.0,1,2,1.0,0.4,2.0,-0.75,1.0,0.0,-0.36
2131,4,28,0.0,1,2,0.0,-0.8,0.0,-0.75,1.0,0.0,-0.08
